ID_caperpin;Title;Client_type;Age;Flag_e-mail_deposited;Flag_mobile_deposited;Number_contractual_relationships;Customer_for_years;Minimum_contract_term;Maximum_contract_term;Credit_rating_score;Credit_rating_traffic_light;Total_consumption;Open_item_amount;Flag_advertising_permission_e-mail;Flag_advertising_permission_post;Flag_advertising_permission_telephone;OptIn_data_protection_regulations;OptIn_newsletter;Vorteilswelt_customer_since;Factor_subsequent_payment;Flag_invoice_shock;Flag_cancellation;Sum_contribution_margin_2
301991;Frau;N;85;0;0;2;7;-;-;-;-;13278,401;-;0;0;0;-;-;-;-0,864180328;0;0;162,33197857
301994;Firma;J;-;0;0;1;14;-;-;-;-;84;-;0;0;0;-;-;-;-1,620769231;0;0;0
301995;Firma;J;-;1;1;2;14;-;-;-;-;8515;2,35;0;0;0;-;-;-;-1;0;0;308,21657
301996;Herrn;N;63;0;0;3;14;-;-;-;-;1116,665;-;0;0;0;-;-;-;-6,906666667;0;0;121,5618773
301997;Herrn;N;61;0;0;4;14;-;-;-;-;25277,975;-;0;0;0;-;-;-;-1,514333333;0;0;293,21149575
301998;Frau;N;83;0;0;4;14;-;-;-;-;19655,843;-;0;0;0;-;-;-;-1,595265018;0;0;173,61821166
302001;Frau;N;-;0;0;4;14;-;-;-;-;14692,052;-;0;0;0;-;-;-;-1,614210526;0;0;86,93241
302006;Herrn;N;84;1;0;4;14;-;-;-;-;15991,964;-;0;0;0;-;-;-;-1,98494186;0;0;67,46068
302010;Herrn;N;66;0;0;1;9;-;-;-;-;695,356;-;0;0;0;-;-;-;-1,666363636;0;0;21,15074872
302012;Herrn;N;79;0;0;3;14;-;-;-;-;2463;-;0;0;0;-;-;-;-1,754059406;0;0;104,81967
302013;Firma;J;-;0;0;3;14;-;-;-;-;51290,3;-;0;0;0;-;-;-;-0,221172566;0;0;411,898567
302014;Herrn;N;84;0;0;1;14;-;-;-;-;154;-;0;0;0;-;-;-;-2,46;0;0;0
302023;Herrn;N;68;0;1;6;14;-;-;-;-;60970,639;-;0;0;0;-;-;-;-0,335400982;0;0;930,05439773
302024;Frau;N;96;0;0;3;14;-;-;-;-;14982,201;-;0;0;0;-;-;-;-1;0;0;76,63901
302025;Frau;N;75;0;0;3;14;-;-;-;-;4577,7;-;0;0;0;-;-;-;-1;0;0;58,08331
302028;Herrn;N;52;1;1;3;14;-;-;-;-;17337,527;-;0;0;0;1;0;30.07.2019;-1;0;0;-236,477152
302029;Frau;N;-;0;0;3;14;-;-;-;-;10701,7;-;0;0;0;-;-;-;-3,448991597;0;0;49,67822
302033;Herrn;N;-;1;0;3;14;-;-;-;-;17078,219;-;0;0;0;-;-;-;-1,219555556;0;0;98,849
302039;Herrn;N;74;0;0;2;14;-;-;-;-;218;-;0;0;0;-;-;-;-0,035882353;0;0;32,48002
302043;Hausverwaltung;J;51;0;0;8;11;-;-;-;-;728,362;2,5;0;0;0;-;-;-;-0,551525424;0;0;92,45848044
302045;Herrn;N;81;0;0;2;14;-;-;-;-;2260,9;-;0;0;0;-;-;-;1,11972973;1;0;85,972541
302046;Herrn;N;68;0;0;7;14;-;-;0;grün;75387,117;-;0;0;0;-;-;-;-0,804165232;0;0;688,2337999
302054;Herrn;N;83;0;0;4;14;-;-;0;grün;48568;-;0;0;0;-;-;-;0,0384;0;0;398,44418
302056;Frau;N;80;0;0;1;8;-;-;-;-;1168,2;-;0;0;0;-;-;-;-0,741944444;0;0;35,940638
302058;Herrn;N;55;0;1;3;14;-;-;-;-;1516,6;-;0;0;0;-;-;-;-1,596764706;0;0;59,153754
302060;Firma;J;-;0;0;1;14;-;-;-;-;1092;-;0;0;0;-;-;-;-1,942747253;0;0;0
302061;Herrn;N;75;0;0;3;14;-;-;-;-;56345;-;0;0;0;-;-;-;-1,733860759;0;0;806,17619
302062;Frau;N;92;0;0;2;14;-;-;-;-;18805,395;-;0;0;0;-;-;-;8,245;1;0;305,63904265
302063;Firma;J;-;0;0;3;14;-;-;-;-;38191,733;-;0;0;0;-;-;-;-1;0;0;8,985253
302064;Firma;J;-;0;0;3;14;-;-;-;-;33760,5;-;0;0;0;-;-;-;-1,238824859;0;0;880,830455
302065;Firma;J;-;0;0;1;4;-;-;-;-;3690;-;0;0;0;-;-;-;0,155757576;0;0;134,9921
302066;Firma;J;-;0;0;1;14;-;-;-;-;346;-;0;0;0;-;-;-;-0,31;0;0;0
302067;Herrn;N;88;0;0;3;14;-;-;-;-;44256;-;0;0;0;-;-;-;-1,243954984;0;0;338,14118
302068;Herrn;N;61;0;0;3;14;-;-;-;-;84777,694;-;0;0;0;-;-;-;-1;0;0;729,32318054
302069;Erbengemeinschaft;N;88;0;0;6;14;15.07.2019;15.07.2019;-;-;29981,897;-;0;0;0;-;-;-;-2,063492823;0;1;471,44091714
302074;Frau;N;-;0;0;1;14;-;-;-;-;2785,3;-;0;0;0;-;-;-;-1,703116883;0;0;80,556427
302077;Firma;J;-;0;0;3;14;-;-;-;-;80961;-;0;0;0;-;-;-;-1,682217514;0;0;902,89273
302078;Herrn;N;68;0;0;1;14;-;-;-;-;4962;-;0;0;0;-;-;-;-1,691323529;0;0;195,19358
302079;Herrn;N;70;0;1;1;14;-;-;-;-;840;-;0;0;0;-;-;-;-1,694931507;0;0;0
302080;Frau;N;79;0;0;3;14;-;-;-;-;38296,327;-;0;0;0;-;-;-;-1,506170213;0;0;378,18392519
302083;Frau;N;97;0;0;1;10;-;-;-;-;5;-;0;0;0;-;-;-;-1,779;0;0;15,90795
302085;Frau und Herrn;N;77;0;0;3;14;01.06.2018;09.09.2018;-;-;10982,171;-;0;0;0;-;-;-;4,062413793;1;1;191,24905947
302087;Herrn;N;69;0;0;2;14;-;-;-;-;4276,4;-;0;0;0;1;0;22.11.2018;-1,751259259;0;0;113,308516
302088;Herrn;N;64;0;0;2;14;-;-;-;-;2722;-;0;0;0;-;-;-;-2,17;0;0;99,7991
302089;Herrn;N;-;0;0;2;14;-;-;-;-;4766;-;0;0;0;-;-;-;-1,698216561;0;0;191,64796
302091;Herrn;N;76;0;0;1;9;-;-;-;-;1730;-;0;0;0;-;-;-;-2,702115385;0;0;70,4707
302094;Firma;J;-;1;0;2;14;-;-;-;-;275300,525;-;0;0;0;-;-;-;-1,358224852;0;0;1128,7321525
302096;Frau;N;68;0;0;1;14;-;-;-;-;1219,7;-;0;0;0;-;-;-;-1,783157895;0;0;37,361523
302100;Firma;J;-;0;0;1;14;-;-;-;-;6221,4;-;0;0;0;-;-;-;-1,768083832;0;0;243,793826
302101;Herrn;N;75;1;0;1;14;-;-;-;-;1628,7;-;0;0;0;-;-;-;-1,722708333;0;0;48,645833
302102;Frau;N;60;0;0;2;10;-;-;-;-;16809,689;-;0;0;0;-;-;-;-2,606540881;0;0;297,44437323
302103;Frau;N;90;0;0;3;14;-;-;-;-;45670,45;-;0;0;0;-;-;-;-1,937331288;0;0;379,9795045
302107;Frau;N;71;0;0;1;14;-;-;-;-;2086;-;0;0;0;-;-;-;-1,952833333;0;0;84,20874
302112;Frau;N;89;0;0;4;14;08.03.2018;27.03.2018;-;-;140348,229;-;0;0;0;-;-;-;-0,576083916;0;1;2280,25594033
302115;Firma;J;-;0;0;1;14;-;-;-;-;104;-;0;0;0;-;-;-;-1,582142857;0;0;0
302116;Herrn;N;77;0;0;4;14;16.08.2019;16.08.2019;-;-;58065;-;0;0;0;-;-;-;-1,482594595;0;1;559,80829
302117;Herrn;N;83;0;0;1;14;31.03.2019;31.03.2019;-;-;32651;-;0;0;0;-;-;-;-2,11;0;0;370,10689
302120;Herrn;N;82;1;0;3;14;-;-;-;-;62076,235;-;0;0;0;-;-;-;-1,622981818;0;0;448,83077835
302121;Herrn;N;71;0;0;3;14;-;-;-;-;22897,781;-;0;0;0;-;-;-;-1,670978723;0;0;236,34385157
302123;Frau;N;92;0;0;1;8;-;-;-;-;825;-;0;0;0;-;-;-;-1,737741935;0;0;46,30925
302124;Herrn;N;78;0;0;3;14;-;-;-;-;17427,493;-;0;0;0;-;-;-;-1,619386792;0;0;343,33872751
302125;Herrn;N;-;0;0;3;14;-;-;-;-;30396,031;-;0;0;0;-;-;-;-1,485441176;0;0;457,58488317
302127;Herrn;N;81;0;0;5;14;-;-;-;-;44418,769;-;0;0;0;-;-;-;-1,465994624;0;0;416,47957593
302128;Frau;N;83;0;0;1;4;-;-;-;-;1635;-;0;0;0;-;-;-;-1,050208333;0;0;48,81965
302129;Frau;N;78;0;0;3;14;-;-;-;-;17195,41;-;0;0;0;0;0;17.12.2018;-1,7342;0;0;195,5914097
302133;Frau und Herrn;N;79;0;0;3;14;-;-;-;-;22113,4;-;0;0;0;-;-;-;-1,485699482;0;0;207,885066
302134;Herrn;N;73;1;0;2;14;-;-;-;-;19292,662;-;0;0;0;-;-;-;-1,505036496;0;0;156,43939014
302135;Herrn;N;77;0;0;3;14;-;-;-;-;56953,161;-;0;0;0;-;-;-;-1,471432099;0;0;327,34884801
302136;Frau;N;77;0;0;3;14;-;-;-;-;21421,289;-;0;0;0;-;-;-;-2,076542857;0;0;365,26916923
302137;Herrn;N;87;0;0;2;14;-;-;-;-;286;-;0;0;0;-;-;-;-1,7325;0;0;7,49182
302138;Herrn;N;87;1;0;2;14;-;-;-;-;30321,1;-;0;0;0;-;-;-;-1,439556452;0;0;298,851389
302140;Frau;N;80;0;0;1;14;27.07.2018;27.07.2018;-;-;2579,241;-;0;0;0;-;-;-;-1,6715;0;1;75,92541742
302141;Frau;N;-;0;0;5;9;-;-;-;-;847;-;0;0;0;-;-;-;-1,727538462;0;0;68,72919
302143;Frau;N;67;0;0;3;10;-;-;-;-;20293,471;-;0;0;0;-;-;-;-1,604363636;0;0;203,26990787
302145;Frau und Herrn;N;70;1;0;3;14;11.01.2019;11.01.2019;-;-;23854,715;-;0;0;0;-;-;-;-1,536721992;0;1;296,53310155
302147;Frau;N;67;0;0;1;4;-;-;-;-;927,1;-;0;0;0;-;-;-;-1,809428571;0;0;39,486789
302148;Herrn;N;77;0;0;1;14;-;-;-;-;2009;-;0;0;0;-;-;-;-1,705172414;0;0;59,13831
302149;Firma;J;-;1;0;2;14;31.12.2018;31.12.2018;-;-;13129,288;-;0;0;0;-;-;-;-2,253101852;0;1;281,15281016
302150;Firma;J;-;0;0;1;14;-;-;-;-;2839,9;-;0;0;0;-;-;-;-2,108461538;0;0;113,301741
302151;Frau;N;78;0;0;1;15;-;-;-;-;1722,2;-;0;0;0;-;-;-;-1,489811321;0;0;48,278978
302152;Frau;N;60;0;0;1;14;-;-;-;-;3949;-;0;0;0;-;-;-;-1,547192982;0;0;172,05091
302154;Firma;J;-;0;0;3;14;-;-;-;-;105062;-;0;0;0;-;-;-;-1,354662999;0;0;662,30394
302157;Frau;N;70;0;0;3;14;-;-;-;-;25133,454;-;0;0;0;-;-;-;-1,811366667;0;0;401,06341978
302158;Herrn;N;79;0;0;3;14;-;-;-;-;30061,05;-;0;0;0;-;-;-;-1,507352941;0;0;313,4714265
302160;Frau;N;73;0;0;2;14;-;-;-;-;3767,6;-;0;0;0;-;-;-;-1,812846154;0;0;136,135444
302161;Herrn;N;77;0;0;4;14;-;-;-;-;27483,77;-;0;0;0;-;-;-;-1,595781818;0;0;342,6304569
302164;Frau;N;61;0;1;3;14;17.10.2018;17.10.2018;0;grün;5510,1;0,5;0;0;0;-;-;-;-1,693370787;0;1;229,826639
302164;Frau;N;61;0;1;3;14;17.10.2018;17.10.2018;0;grün;5510,1;2,5;0;0;0;-;-;-;-1,693370787;0;1;229,826639
302164;Frau;N;61;0;1;3;14;17.10.2018;17.10.2018;0;grün;5510,1;30;0;0;0;-;-;-;-1,693370787;0;1;229,826639
302164;Frau;N;61;0;1;3;14;17.10.2018;17.10.2018;0;grün;5510,1;39;0;0;0;-;-;-;-1,693370787;0;1;229,826639
302164;Frau;N;61;0;1;3;14;17.10.2018;17.10.2018;0;grün;5510,1;109;0;0;0;-;-;-;-1,693370787;0;1;229,826639
302164;Frau;N;61;0;1;3;14;17.10.2018;17.10.2018;560;gelb;5510,1;0,5;0;0;0;-;-;-;-1,693370787;0;1;229,826639
302164;Frau;N;61;0;1;3;14;17.10.2018;17.10.2018;560;gelb;5510,1;2,5;0;0;0;-;-;-;-1,693370787;0;1;229,826639
302164;Frau;N;61;0;1;3;14;17.10.2018;17.10.2018;560;gelb;5510,1;30;0;0;0;-;-;-;-1,693370787;0;1;229,826639
302164;Frau;N;61;0;1;3;14;17.10.2018;17.10.2018;560;gelb;5510,1;39;0;0;0;-;-;-;-1,693370787;0;1;229,826639
302164;Frau;N;61;0;1;3;14;17.10.2018;17.10.2018;560;gelb;5510,1;109;0;0;0;-;-;-;-1,693370787;0;1;229,826639
302166;Herrn;N;80;0;0;3;14;-;-;-;-;18518,687;-;0;0;0;-;-;-;-1,5733;0;0;309,09156509
302167;Herrn;N;77;0;0;1;14;-;-;-;-;120;-;0;0;0;-;-;-;-1,78125;0;0;0
302168;Firma;J;-;0;0;2;14;12.04.2018;12.04.2018;-;-;3090,2;-;0;0;0;-;-;-;-1,944244742;0;1;106,482838
302172;Frau;N;69;1;0;2;14;-;-;-;-;12899,94;-;0;0;0;-;-;-;-1,466725664;0;0;178,4645058
302174;Herrn;N;-;0;0;2;14;-;-;-;-;17405,7;-;0;0;0;-;-;-;-1,666636905;0;0;270,315263
302177;Frau;N;82;0;0;2;14;14.03.2019;14.03.2019;-;-;11239,1;-;0;0;0;-;-;-;-2,079375;0;1;185,425179
302178;Herrn;N;89;0;0;3;14;-;-;-;-;37252,282;-;0;0;0;-;-;-;-1,433448276;0;0;508,86216174
302180;Firma;J;-;0;0;2;14;31.08.2019;31.08.2019;-;-;44919,2;-;0;0;0;-;-;-;-1,777153846;0;1;526,524328
302181;Firma;J;-;0;0;3;14;-;-;-;-;45727,4;-;0;0;0;-;-;-;-1,622843327;0;0;496,065386
302182;Frau;N;85;0;0;1;14;-;-;-;-;112;-;0;0;0;-;-;-;-2,01;0;0;0
302183;Herrn;N;70;0;0;1;14;30.09.2018;30.09.2018;-;-;25097,052;-;0;0;0;-;-;-;-2,093684211;0;1;159,90580684
302184;Herrn;N;68;0;0;1;14;-;-;-;-;118;-;0;0;0;-;-;-;-1,77;0;0;0
302186;Frau;N;77;0;0;3;14;-;-;-;-;35761,242;-;0;0;0;-;-;-;-1,688231047;0;0;304,91235274
302187;Herrn;N;56;0;1;3;14;-;-;-;-;22265,12;-;0;0;0;-;-;-;-1;0;0;196,7132464
302189;Herrn;N;83;0;0;3;14;-;-;-;-;26969,498;-;0;0;0;-;-;-;-1,526721311;0;0;416,05700286
302190;Frau und Frau;N;66;0;0;1;14;-;-;-;-;192;-;0;0;0;-;-;-;-1,671904762;0;0;0
302191;Herrn;N;67;0;0;2;10;-;-;-;-;14240,6;-;0;0;0;-;-;-;-4,270470588;0;0;226,393234
302193;Herrn;N;-;0;0;3;14;-;-;-;-;18625,085;-;0;0;0;-;-;-;-1,632252252;0;0;369,10912695
302194;Frau;N;89;0;0;3;14;-;-;-;-;28983,504;-;0;0;0;-;-;-;-1,494054054;0;0;449,28059728
302195;Herrn;N;88;0;0;3;14;-;-;-;-;26146,979;-;0;0;0;-;-;-;-1,981882845;0;0;235,27998243
302196;Herrn;N;-;0;0;3;14;-;-;-;-;35234,117;-;0;0;0;-;-;-;-1,507602524;0;0;517,43523519
302202;Herrn;N;67;0;0;3;14;-;-;-;-;4198,7;-;0;0;0;-;-;-;-1,758309859;0;0;115,205853
302203;Herrn;N;90;0;1;3;14;-;-;-;-;29186;-;0;0;0;-;-;-;-1,952608696;0;0;457,58896
302209;Frau;N;80;0;1;2;14;-;-;-;-;2863,7;-;0;0;0;-;-;-;-1,713411765;0;0;148,535103
302212;Frau;N;51;0;1;2;14;-;-;-;-;3727;-;0;0;0;-;-;-;-1;0;0;161,51997
302213;Herrn;N;56;0;1;3;14;-;-;-;-;46212,267;-;0;0;0;-;-;-;-1,483026052;0;0;873,96944969
302214;Herrn;N;72;0;1;7;14;31.08.2018;29.11.2018;-;-;47340,29;99,82;0;0;0;-;-;-;-0,803753582;0;1;779,2865373
302214;Herrn;N;72;0;1;7;14;31.08.2018;29.11.2018;-;-;47340,29;132,18;0;0;0;-;-;-;-0,803753582;0;1;779,2865373
302215;Frau und Herrn;N;-;0;0;3;14;-;-;-;-;1883;-;0;0;0;-;-;-;-1,609325843;0;0;67,15345
302216;Frau;N;93;0;0;3;14;-;-;-;-;57261,4;-;0;0;0;-;-;-;-1,417875;0;0;409,114234
302217;Frau;N;78;0;0;1;14;-;-;-;-;1076;-;0;0;0;-;-;-;-1,710285714;0;0;33,39684
302218;Frau;N;83;0;0;2;14;-;-;-;-;95,4;-;0;0;0;-;-;-;-1,818823529;0;0;6,619686
302219;Herrn;N;86;0;0;1;14;-;-;-;-;1580,7;-;0;0;0;-;-;-;-1,695744681;0;0;47,321513
302220;Herrn;N;81;1;0;2;14;-;-;-;-;3239,3;-;0;0;0;-;-;-;-1,790849057;0;0;73,958157
302221;Herrn;N;77;0;0;3;14;-;-;-;-;42645,892;-;0;0;0;-;-;-;-1,573603604;0;0;445,57312324
302222;Herrn;N;-;0;0;4;14;-;-;-;-;44022,308;-;0;0;0;-;-;-;-1,378;0;0;-187,26407204
302224;Herrn;N;80;0;0;3;14;-;-;-;-;30765,888;-;0;0;0;-;-;-;-2,0331;0;0;301,75996136
302225;Frau;N;60;0;0;2;14;-;-;-;-;12245,337;-;0;0;0;-;-;-;-1,486271186;0;0;227,05760379
302226;Herrn;N;83;0;0;3;14;-;-;-;-;27781;-;0;0;0;-;-;-;-1;0;0;464,30673
302227;Herrn;N;81;1;0;2;14;-;-;-;-;3397;-;0;0;0;1;0;30.11.2018;-1,748333333;0;0;130,40097
302228;Herrn;N;-;0;0;3;14;-;-;-;-;30538,389;-;0;0;0;-;-;-;-1,95155;0;0;-302,63474157
302229;Frau;N;-;0;0;2;14;-;-;-;-;2146,5;-;0;0;0;-;-;-;-1,785;0;0;91,663415
302232;Frau;N;79;0;0;2;14;-;-;-;-;3906;-;0;0;0;-;-;-;-2,216733333;0;0;160,05514
302233;Herrn;N;80;0;0;2;14;-;-;-;-;3811;-;0;0;0;-;-;-;-1,810625;0;0;106,09649
302236;Herrn;N;-;0;0;2;14;-;-;-;-;3498,9;-;0;0;0;-;-;-;-1,769310345;0;0;129,625311
302238;Herrn;N;-;0;0;1;14;-;-;-;-;80;-;0;0;0;-;-;-;-2,125;0;0;0
302240;Herrn;N;84;1;0;3;14;-;-;-;-;25708,98;-;0;0;0;-;-;-;-1,534556962;0;0;277,1146266
302241;Herrn;N;68;1;1;1;14;-;-;-;-;164;-;0;0;0;-;-;-;-1,904210526;0;0;0
302243;Herrn;N;73;0;0;3;14;-;-;-;-;23771,058;-;0;0;0;-;-;-;-1,59344;0;0;379,38177206
302244;Herrn;N;-;0;0;3;14;-;-;-;-;23512;-;0;0;0;-;-;-;-1,40273224;0;0;291,06448
302245;Herrn;N;75;0;0;3;14;-;-;-;-;41081,069;-;0;0;0;-;-;-;-1,441271186;0;0;363,55410129
302246;Frau;N;82;0;0;3;14;-;-;-;-;27320,834;-;0;0;0;-;-;-;-1,527605042;0;0;284,58382098
302247;Herrn;N;77;0;0;3;14;-;-;-;-;28389,037;-;0;0;0;-;-;-;-1,513772894;0;0;242,75170429
302248;Frau;N;91;0;0;1;14;-;-;-;-;717;-;0;0;0;-;-;-;-1,72;0;0;31,37903
302255;Frau;N;75;0;0;1;10;-;-;-;-;1816;-;0;0;0;-;-;-;-1,694107143;0;0;83,06544
302259;Herrn;N;81;0;0;3;14;12.06.2018;12.06.2018;-;-;74827,574;-;0;0;0;-;-;-;-1,49716263;0;1;661,03968354
302260;Herrn;N;82;0;0;4;14;-;-;-;-;15376,914;-;0;0;0;-;-;-;-1,526645963;0;0;187,49304258
302262;Frau;N;83;0;0;3;14;-;-;-;-;8558,417;-;0;0;0;-;-;-;-1,487156863;0;0;121,77479869
302263;Frau;N;82;0;0;4;14;-;-;-;-;2597,467;-;0;0;0;-;-;-;-1,6501;0;0;115,17500364
302266;Herrn;N;77;0;0;1;14;-;-;-;-;6741,9;-;0;0;0;-;-;-;-1,665344828;0;0;189,719021
302268;Herrn;N;81;0;0;2;14;-;-;-;-;2906;-;0;0;0;-;-;-;-1,674622642;0;0;104,12118
302269;Herrn;N;73;0;0;5;14;-;-;-;-;37567,273;-;0;0;0;-;-;-;-1,725638889;0;0;382,75614361
302270;Frau;N;77;0;0;3;14;-;-;-;-;58986,332;-;0;0;0;-;-;-;-1,573636364;0;0;884,33080332
302272;Frau;N;63;0;0;3;14;-;-;-;-;34797,719;-;0;0;0;-;-;-;-1,445407407;0;0;474,24042933
302273;Frau;N;79;0;0;3;14;-;-;-;-;16837,723;-;0;0;0;-;-;-;-1,58625;0;0;196,86042731
302274;Herrn;N;70;0;0;3;14;-;-;-;-;28057,269;-;0;0;0;1;0;18.02.2019;-1,574541833;0;0;262,57380693
302275;Frau;N;63;0;0;3;14;-;-;-;-;17125,559;-;0;0;0;1;1;22.11.2018;-1,624293194;0;0;225,72380823
302276;Herrn;N;-;0;0;3;14;-;-;-;-;25424,09;-;0;0;0;-;-;-;-1,549515571;0;0;464,0391363
302278;Frau;N;75;1;0;5;14;-;-;-;-;60304,709;-;0;0;0;1;1;28.12.2018;-1,471419069;0;0;476,45982469
302280;Frau;N;77;0;0;3;14;-;-;-;-;35374,076;-;0;0;0;0;0;08.01.2019;-1,587133333;0;0;309,98937772
302281;Herrn;N;81;0;1;2;14;-;-;-;-;15394;-;0;0;0;-;-;-;-1,720095694;0;0;415,0769
302282;Frau;N;76;0;0;2;14;-;-;-;-;2363,7;-;0;0;0;-;-;-;-1,723580247;0;0;105,804963
302283;Herrn;N;85;0;0;2;14;-;-;-;-;4198;-;0;0;0;-;-;-;-1,768034188;0;0;145,50434
302285;Herrn;N;76;0;0;2;14;26.05.2019;26.05.2019;-;-;5000,9;-;0;0;0;0;0;05.08.2019;-1,720210526;0;1;172,863311
302288;Herrn;N;74;1;0;3;14;-;-;-;-;24646,296;-;0;0;0;1;0;24.11.2018;-1,51941704;0;0;216,28355432
302289;Herrn;N;-;0;0;2;14;-;-;-;-;2734;-;0;0;0;-;-;-;-1,725959596;0;0;98,71858
302290;Frau;N;80;0;0;3;14;19.10.2018;08.01.2019;-;-;42538,023;-;0;0;0;-;-;-;-1,419100719;0;1;470,24003831
302291;Herrn;N;71;1;0;1;1;29.09.2018;29.09.2018;-;-;689,306;-;0;0;0;-;-;-;-3,410545455;0;1;30,78075254
302293;Herrn;N;-;0;0;2;14;-;-;-;-;4161,6;-;0;0;0;-;-;-;-1,719352518;0;0;168,669924
302295;Herrn;N;-;0;0;1;14;-;-;-;-;128;-;0;0;0;-;-;-;-1,88625;0;0;0
302296;Frau;N;-;0;0;2;14;-;-;-;-;3178;-;0;0;0;-;-;-;-1,725981308;0;0;84,10726
302297;Herrn;N;82;0;0;2;14;-;-;-;-;4550,1;-;0;0;0;-;-;-;-1,819866667;0;0;174,050119
302298;Frau und Herrn;N;93;0;0;2;14;-;-;-;-;4248,2;-;0;0;0;-;-;-;-1,765179856;0;0;155,839498
302299;Frau;N;-;0;0;1;14;-;-;-;-;1553,3;-;0;0;0;-;-;-;-1,7332;0;0;77,205147
302300;Firma;J;-;0;0;3;14;-;-;-;-;77031,056;-;0;0;0;-;-;-;-1,686890625;0;0;1200,77895056
302303;Herrn;N;68;0;0;1;14;-;-;-;-;448;-;0;0;0;-;-;-;-2,0655;0;0;0
302304;Firma;J;-;0;0;3;14;-;-;-;-;78187,633;-;0;0;0;-;-;-;-1,675181102;0;0;1187,39489133
302305;Firma;J;-;0;0;7;14;-;-;-;-;75170,211;-;0;0;0;-;-;-;-1,677017828;0;0;2159,91835761
302306;Herrn;N;78;0;0;2;15;-;-;-;-;340;18,34;0;0;0;-;-;-;-0,5415;0;0;0
302307;Firma;J;-;0;0;2;14;-;-;-;-;23674,1;-;0;0;0;-;-;-;-1,693228512;0;0;364,545959
302308;Herrn;N;67;0;0;2;14;-;-;-;-;14450,4;-;0;0;0;-;-;-;-1,69791411;0;0;353,104616
302309;Firma;J;-;1;1;3;14;-;-;-;-;175123,162;-;0;0;0;-;-;-;-1,323577809;0;0;-2536,80109456
302310;Frau und Herrn;N;78;0;0;1;3;-;-;-;-;1753,8;-;0;0;0;-;-;-;-1,387058824;0;0;52,097342
302311;Herrn;N;78;0;0;2;15;-;-;-;-;19589,1;-;0;0;0;-;-;-;-2,493211538;0;0;743,567269
302312;Frau;N;72;0;0;4;14;01.07.2019;14.08.2019;-;-;64447,2;-;0;0;0;-;-;-;-1,670648649;0;1;845,489928
302316;Herrn;N;76;0;0;3;14;-;-;-;-;66710,454;-;0;0;0;0;0;08.01.2019;-1,035446735;0;0;545,26893014
302318;Herrn;N;68;0;0;1;14;-;-;-;-;244;-;0;0;0;-;-;-;-1,6684;0;0;0
302320;Herrn;N;63;0;1;1;14;31.05.2018;30.04.2019;-;-;58808,135;-;0;0;0;-;-;-;-1;0;1;489,41462535
302323;Herrn;N;79;0;0;2;14;-;-;-;-;7553,9;-;0;0;0;-;-;-;-1,945494505;0;0;197,167741
302326;Frau;N;65;0;0;5;14;20.01.2018;30.06.2018;-;-;62346,391;-;0;0;0;-;-;-;-1,703404826;0;1;721,33314227
302327;Herrn;N;54;0;0;1;14;-;-;-;-;140;-;0;0;0;-;-;-;-1,634705882;0;0;0
302328;Herrn;N;81;0;0;3;14;-;-;-;-;13808,468;-;0;0;0;-;-;-;-1,549292929;0;0;315,55299756
302329;Frau;N;73;1;0;2;14;-;-;-;-;3964,7;-;0;0;0;-;-;-;-1,67219697;0;0;87,545543
302331;Frau;N;92;0;0;3;14;-;-;-;-;17861,773;-;0;0;0;-;-;-;-1,457608696;0;0;298,93382711
302334;Frau;N;69;0;0;3;14;-;-;-;-;25374,781;-;0;0;0;-;-;-;-1,960884956;0;0;394,47340567
302336;Frau;N;42;0;1;5;14;-;-;0;grün;144;2,5;0;0;0;-;-;-;-2,062222222;0;0;54,78
302336;Frau;N;42;0;1;5;14;-;-;0;grün;144;5;0;0;0;-;-;-;-2,062222222;0;0;54,78
302336;Frau;N;42;0;1;5;14;-;-;0;grün;144;9;0;0;0;-;-;-;-2,062222222;0;0;54,78
302336;Frau;N;42;0;1;5;14;-;-;0;grün;144;11,96;0;0;0;-;-;-;-2,062222222;0;0;54,78
302338;Herrn;N;82;0;0;2;14;-;-;-;-;11985,256;-;0;0;0;-;-;-;-1,520403226;0;0;235,56554552
302343;Frau;N;92;0;0;2;15;-;-;-;-;12333,37;-;0;0;0;-;-;-;-1,822410714;0;0;212,4323179
302345;Frau;N;82;0;0;2;15;-;-;-;-;7426,532;245,53;0;0;0;-;-;-;1,48010101;1;0;164,78900384
302349;Herrn;N;79;0;0;2;15;-;-;-;-;7259,75;-;0;0;0;-;-;-;-4,893133333;0;0;206,36771
302352;Herrn;N;70;0;0;2;8;-;-;-;-;9094,914;-;0;0;0;-;-;-;-1,570521739;0;0;181,49884298
302355;Herrn;N;85;0;0;2;15;-;-;-;-;3319,257;-;0;0;0;-;-;-;-1,140519481;0;0;134,71824944
302356;Frau;N;79;0;0;2;15;-;-;-;-;3664,929;-;0;0;0;-;-;-;-1,887662338;0;0;136,94224568
302358;Frau;N;85;0;0;2;15;-;-;-;-;5505,467;-;0;0;0;-;-;-;-1;0;0;162,59056264
302361;Herrn;N;81;0;0;2;15;-;-;-;-;9427,738;-;0;0;0;-;-;-;-2,808661417;0;0;249,25328846
302362;Frau;N;81;0;0;2;15;-;-;-;-;1849,162;-;0;0;0;-;-;-;-4,571666667;0;0;70,41697644
