ID_caperpin;Title;Client_type;Age;Flag_e-mail_deposited;Flag_mobile_deposited;Number_contractual_relationships;Customer_for_years;Minimum_contract_term;Maximum_contract_term;Credit_rating_score;Credit_rating_traffic_light;Total_consumption;Open_item_amount;Flag_advertising_permission_e-mail;Flag_advertising_permission_post;Flag_advertising_permission_telephone;OptIn_data_protection_regulations;OptIn_newsletter;Vorteilswelt_customer_since;Factor_subsequent_payment;Flag_invoice_shock;Sum_contribution_margin_2
305039;Herrn;N;81;0;0;2;11;17.10.2018;01.02.2019;-;-;25641;-;0;0;0;-;-;-;-2,977724551;0;356,01091
305040;Herrn;N;66;0;0;1;14;-;-;-;-;1185,5;-;0;0;0;-;-;-;-3,515128205;0;49,458445
305041;Frau;N;64;0;0;2;14;10.07.2018;05.09.2019;-;-;26271,1;-;0;0;0;-;-;-;-0,47075;0;504,265099
305042;Frau;N;79;0;0;1;14;-;-;-;-;4057,8;-;0;0;0;-;-;-;-2,426276596;0;134,598102
305044;Frau;N;50;0;0;1;4;02.04.2019;02.04.2019;-;-;3380,3;-;0;0;0;-;-;-;3,3632;1;91,722477
305049;Frau;N;69;0;0;1;14;-;-;-;-;3720,5;-;0;0;0;-;-;-;-2,501276596;0;91,360445
305050;Frau;N;78;0;1;3;14;-;-;-;-;2054,3;-;0;0;0;-;-;-;-1,359;0;123,542487
305051;Firma;J;-;0;0;2;14;-;-;-;-;284;-;0;0;0;-;-;-;1,85921875;1;0
305052;Frau;N;78;0;1;1;0;-;-;-;-;14848;-;0;0;0;-;-;-;-1;0;124,92256
305053;Verwaltung;J;-;0;0;2;14;-;-;-;-;21044,386;-;0;0;0;-;-;-;-0,995852911;0;247,92795842
305055;Frau;N;75;0;0;4;14;01.09.2019;01.09.2019;-;-;20081,844;-;0;0;0;-;-;-;-2,005705521;0;454,52746108
305057;Herrn;N;75;0;0;2;14;-;-;-;-;27700,335;-;0;0;0;-;-;-;-0,77083004;0;471,09950845
305058;Herrn;N;-;0;0;2;14;-;-;-;-;15104,635;-;0;0;0;-;-;-;-1,111308411;0;276,80315195
305059;Herrn;N;62;1;0;2;14;-;-;-;-;142797,27;-;0;0;0;-;-;-;-0,526583679;0;400,087922
305060;Herrn;N;54;1;1;2;9;-;-;-;-;28858,202;-;0;0;0;-;-;-;-0,915258621;0;277,46590594
305061;Frau;N;-;1;0;1;14;15.08.2019;15.08.2019;-;-;14846;-;0;0;0;-;-;-;-0,351290323;0;262,85814
305064;Herrn;N;80;0;0;1;14;-;-;-;-;2256;-;0;0;0;-;-;-;-1,303125;0;65,95304
305069;Herrn;N;79;0;0;1;14;-;-;-;-;2245,8;-;0;0;0;-;-;-;-1,495714286;0;65,671622
305070;Frau;N;-;1;0;1;1;29.03.2018;31.03.2018;-;-;11784,883;-;0;0;0;-;-;-;-1,807166667;0;270,26669047
305071;Frau;N;82;0;0;1;14;-;-;-;-;1834;-;0;0;0;-;-;-;-1,266315789;0;88,31806
305072;Herrn;N;86;0;0;1;14;-;-;-;-;2662,5;-;0;0;0;-;-;-;-1,425194805;0;106,455875
305074;Herrn;N;88;0;0;1;14;-;-;-;-;2011,5;-;0;0;0;-;-;-;-1,058333333;0;81,333785
305075;Frau;N;75;0;0;1;14;-;-;-;-;1548,2;-;0;0;0;-;-;-;-1,186458333;0;63,455038
305076;Herrn;N;-;0;0;1;14;-;-;-;-;3046,3;-;0;0;0;-;-;-;-2,485168539;0;136,313017
305077;Herrn;N;80;0;0;1;14;-;-;-;-;983,6;-;0;0;0;-;-;-;-0,853636364;0;41,667124
305078;Herrn;N;-;0;0;1;14;-;-;-;-;2753,5;-;0;0;0;-;-;-;-0,635308642;0;124,721065
305082;Herrn;N;77;0;0;1;14;-;-;-;-;2508,3;-;0;0;0;-;-;-;-1,118;0;115,013597
305083;Herrn;N;76;0;0;1;14;-;-;-;-;1959;-;0;0;0;-;-;-;-2,844262295;0;93,26681
305084;Herrn;N;52;0;0;2;14;-;-;-;-;28244,6;-;0;0;0;-;-;-;-1,721470588;0;480,364394
305087;Frau;N;85;0;0;2;14;-;-;-;-;29364,785;-;0;0;0;-;-;-;-0,292821782;0;261,09844345
305088;Herrn;N;79;0;1;4;14;-;-;-;-;39031,165;-;0;0;0;1;0;28.01.2019;-1,765078864;0;317,38209005
305089;Herrn;N;-;0;0;1;14;-;-;-;-;1236;-;0;0;0;-;-;-;-2,52675;0;29,79724
305090;Herrn;N;86;0;0;1;14;-;-;-;-;18917;-;0;0;0;-;-;-;-1,345772152;0;407,60183
305092;Herrn;N;58;1;0;1;14;-;-;-;-;5171;-;0;0;0;1;1;23.11.2018;-1,512748092;0;125,14259
305093;Herrn;N;74;1;1;2;14;-;-;-;-;25094,091;-;0;0;0;-;-;-;-1,168705882;0;161,16847947
305094;Herrn;N;73;1;0;1;14;-;-;-;-;3361,8;-;0;0;0;-;-;-;-1,029354839;0;148,803662
305095;Herrn;N;87;0;0;2;14;-;-;-;-;33847,99;-;0;0;0;-;-;-;-0,45531746;0;289,8218903
305096;Herrn;N;79;0;0;2;14;-;-;-;-;25093,975;-;0;0;0;-;-;-;-2,370152284;0;-475,49289375
305098;Herrn;N;-;0;0;1;14;-;-;-;-;2424,6;-;0;0;0;-;-;-;-5,330757576;0;70,604714
305099;Herrn;N;-;0;0;1;7;-;-;-;-;6995,2;20;0;0;0;-;-;-;-0,344684211;0;273,654768
305102;Herrn;N;81;0;0;2;14;-;-;-;-;25997,801;-;0;0;0;-;-;-;-2,05028436;0;398,29261707
305103;Herrn;N;72;1;1;2;14;-;-;-;-;12548,812;-;0;0;0;1;0;02.01.2019;-4,49235;0;196,40066684
305104;Herrn;N;78;0;0;2;14;-;-;-;-;9399,835;-;0;0;0;-;-;-;-4,2962;0;167,24095595
305105;Herrn;N;81;0;0;2;14;-;-;-;-;17064,793;-;0;0;0;-;-;-;-2,027133333;0;212,24712121
305107;Herrn;N;85;0;0;2;14;-;-;-;-;20165,536;-;0;0;0;-;-;-;-0,812604167;0;275,39821392
305108;Herrn;N;76;0;0;1;14;-;-;-;-;16;-;0;0;0;-;-;-;-1,57;0;16,30344
305109;Herrn;N;75;0;0;2;14;-;-;-;-;10597,951;-;0;0;0;-;-;-;-0,829579832;0;178,37655407
305110;Herrn;N;-;0;0;1;14;-;-;-;-;1727;-;0;0;0;-;-;-;-2,586851852;0;79,76443
305111;Herrn;N;-;0;0;1;14;-;-;-;-;2890;-;0;0;0;1;1;21.11.2018;-1,38164557;0;83,4451
305112;Herrn;N;71;1;0;2;2;-;-;-;-;11640,301;-;0;0;0;-;-;-;-0,663070866;0;185,70911357
305113;Herrn;N;73;0;0;2;14;-;-;-;-;15018,721;-;0;0;0;-;-;-;-1,702209945;0;235,59959297
305114;Frau;N;-;0;0;2;6;-;-;-;-;7356,089;-;0;0;0;-;-;-;-0,113423423;0;180,53294618
305115;Herrn;N;81;0;0;2;14;-;-;-;-;18327,881;-;0;0;0;-;-;-;-0,986647727;0;327,67512267
305116;Frau;N;86;1;0;1;14;-;-;-;-;1116;-;0;0;0;-;-;-;-5,928157895;0;59,89244
305118;Frau;N;91;0;0;2;14;-;-;-;-;16330,833;-;0;0;0;-;-;-;-1,517619048;0;280,89800131
305120;Herrn;N;-;0;0;1;14;-;-;-;-;2205;-;0;0;0;-;-;-;-3,5453125;0;103,00595
305123;Herrn;N;-;0;0;1;14;-;-;-;-;957,7;-;0;0;0;-;-;-;-5,373529412;0;53,625343
305127;Herrn;N;79;0;0;2;14;30.09.2018;30.09.2018;-;-;39372,838;-;0;0;0;-;-;-;-1,20652381;0;412,07274486
305128;Herrn;N;70;0;0;3;14;02.07.2019;02.07.2019;-;-;25668,518;-;0;0;0;-;-;-;-0,867941176;0;316,07033446
305129;Herrn;N;70;0;0;1;14;-;-;-;-;4583,9;-;0;0;0;-;-;-;1,050421053;1;126,909581
305134;Herrn;N;68;0;0;2;14;-;-;-;-;19089,6;-;0;0;0;-;-;-;-3,495866667;0;340,003184
305135;Herrn;N;-;0;0;1;14;-;-;-;-;4284,5;-;0;0;0;-;-;-;-1,134537815;0;185,333355
305136;Herrn;N;67;0;0;1;14;-;-;-;-;2181;-;0;0;0;-;-;-;-3,14;0;102,05579
305137;Herrn;N;66;0;0;2;14;-;-;-;-;1986,1;-;0;0;0;-;-;-;-1,604428571;0;110,049699
305139;Herrn;N;84;0;0;2;14;-;-;-;-;58920,325;-;0;0;0;-;-;-;-0,398191489;0;877,35763825
305140;Herrn;N;61;0;1;3;8;-;-;-;-;14065,327;-;0;0;0;-;-;-;-1,68883871;0;213,47231039
305143;Herrn;N;56;1;0;2;14;-;-;-;-;19470,829;-;0;0;0;-;-;-;-1,668508287;0;224,72814413
305144;Herrn;N;-;0;0;1;14;-;-;-;-;3082;-;0;0;0;-;-;-;-1,289222222;0;116,11638
305146;Herrn;N;73;0;0;1;6;22.08.2019;22.08.2019;-;-;561;-;0;0;0;-;-;-;-3,31375;0;41,86059
305147;Herrn;N;56;0;1;2;14;-;-;-;-;584;-;0;0;0;-;-;-;-1,711034483;0;0
305148;Herrn;N;43;0;0;4;14;12.04.2018;12.04.2018;-;-;93500,704;-;0;0;0;-;-;-;-1,110501139;0;579,75759888
305150;Frau;N;69;0;0;1;14;-;-;-;-;609;-;0;0;0;-;-;-;-1,078181818;0;27,21131
305151;Herrn;N;76;0;0;3;14;-;-;-;-;32570,674;-;0;0;0;-;-;-;-1,015797101;0;509,29512118
305152;Frau;N;68;0;0;2;7;-;-;-;-;20867,893;-;0;0;0;-;-;-;-1,796090909;0;203,03448121
305154;Herrn;N;60;0;1;2;14;-;-;-;-;11794,445;-;0;0;0;-;-;-;-1,864303797;0;199,59739965
305155;Herrn;N;73;0;0;2;14;-;-;-;-;18750,285;-;0;0;0;0;0;25.03.2019;-1,0647;0;283,89685645
305157;Herrn;N;85;0;0;2;14;-;-;-;-;17055;-;0;0;0;-;-;-;-1,204972067;0;316,66789
305160;Herrn;N;-;0;0;1;14;-;-;-;-;985;-;0;0;0;-;-;-;-2,114285714;0;54,70615
305161;Frau;N;-;0;0;1;14;-;-;-;-;762;-;0;0;0;-;-;-;-1,414827586;0;45,87758
305162;Herrn;N;86;0;0;1;14;-;-;-;-;2464,8;-;0;0;0;-;-;-;-0,931216216;0;113,291432
305163;Frau;N;79;0;0;1;14;-;-;-;-;2101;-;0;0;0;-;-;-;-4,746333333;0;61,67659
305165;Frau;N;81;0;0;2;3;-;-;-;-;8220,521;-;0;0;0;-;-;-;-5,989;0;-200,85427713
305166;Herrn;N;67;0;0;2;14;-;-;-;-;12892,279;-;0;0;0;-;-;-;-1,878040541;0;128,78537703
305167;Frau;N;57;0;0;1;14;-;-;-;-;2035,1;-;0;0;0;-;-;-;-0,749830508;0;82,244509
305168;Frau;N;-;0;0;1;14;-;-;-;-;3833;-;0;0;0;-;-;-;-0,504019608;0;109,46247
305170;Herrn;N;-;0;0;1;14;-;-;-;-;3189;-;0;0;0;-;-;-;-1,723103448;0;91,69451
305171;Herrn;N;80;0;0;1;14;-;-;-;-;3453;-;0;0;0;-;-;-;-1,570612245;0;136,96127
305174;Herrn;N;84;0;0;1;14;-;-;-;-;2558;-;0;0;0;-;-;-;-1,171447368;0;116,98122
305176;Frau;N;78;0;0;2;14;-;-;-;-;32337,4;-;0;0;0;-;-;-;-1,241123596;0;499,741306
305177;Frau und Herrn;N;81;0;0;1;14;-;-;-;-;2409,6;-;0;0;0;-;-;-;-1,048676471;0;70,190864
305178;Herrn;N;79;1;0;2;14;-;-;-;-;33178,251;-;0;0;0;-;-;-;-1,354764151;0;249,17028747
305179;Frau;N;68;0;0;1;2;-;-;-;-;2622;-;0;0;0;-;-;-;-3,302191781;0;76,05098
305181;Herrn;N;86;0;0;2;14;-;-;-;-;20026;-;0;0;0;-;-;-;-4,361987952;0;214,95134
305182;Herrn;N;78;1;0;1;2;-;-;-;-;2229,8;-;0;0;0;-;-;-;-1,824477612;0;98,413282
305184;Frau;N;81;0;0;3;14;-;-;-;-;3318;-;0;0;0;-;-;-;-1,023947368;0;176,80462
305185;Herrn;N;-;0;0;1;14;-;-;-;-;2874;2,5;0;0;0;-;-;-;-2,350833333;0;129,49166
305185;Herrn;N;-;0;0;1;14;-;-;-;-;2874;84;0;0;0;-;-;-;-2,350833333;0;129,49166
305189;Frau;N;-;0;0;2;14;-;-;-;-;2540;-;0;0;0;-;-;-;-0,832941176;0;131,9786
305192;Frau;N;75;0;0;2;14;-;-;-;-;19235,297;-;0;0;0;-;-;-;-2,211913876;0;376,35626179
305193;Firma;J;-;0;0;2;14;-;-;-;-;10185;-;0;0;0;-;-;-;-1,286982759;0;170,83509
305195;Frau;N;-;0;0;1;14;-;-;-;-;4373;-;0;0;0;-;-;-;-1,60704918;0;172,61857
305196;Herrn;N;86;0;0;3;14;-;-;-;-;4435,19;-;0;0;0;-;-;-;0,170259067;0;165,59442
305197;Herrn;N;89;0;0;2;14;-;-;-;-;37846,156;-;0;0;0;-;-;-;-0,794760274;0;541,63194692
305198;Herrn;N;84;0;0;2;14;-;-;-;-;1752,8;-;0;0;0;-;-;-;-2,87;0;86,726652
305200;Herrn;N;-;0;0;2;14;-;-;-;-;29599,989;-;0;0;0;-;-;-;-1,58071161;0;314,36241433
305202;Herrn;N;-;0;0;1;14;-;-;-;-;2885;-;0;0;0;-;-;-;-0,588;0;129,92715
305203;Herrn;N;83;0;0;2;14;-;-;-;-;28495,244;-;0;0;0;-;-;-;-1,585086207;0;273,69406468
305204;Herrn;N;76;1;0;2;14;-;-;-;-;39253,454;-;0;0;0;-;-;-;-1,391758621;0;287,58865518
305206;Herrn;N;-;0;0;1;14;-;-;-;-;2101,7;-;0;0;0;-;-;-;-10,266;0;84,814603
305207;Herrn;N;76;0;0;2;14;-;-;-;-;24560;-;0;0;0;-;-;-;-2,698350515;0;237,05554
305208;Herrn;N;-;0;0;1;14;-;-;-;-;5829;-;0;0;0;-;-;-;-0,4908125;0;228,65111
305209;Frau;N;-;1;0;1;14;-;-;-;-;3413,1;-;0;0;0;-;-;-;-2,045824176;0;84,201099
305210;Herrn;N;-;0;0;1;14;-;-;-;-;2665,6;-;0;0;0;-;-;-;-0,820759494;0;121,241104
305211;Frau;N;76;0;0;2;14;-;-;-;-;36645,17;-;0;0;0;-;-;-;-1,505410448;0;305,6918149
305214;Frau und Herrn;N;-;0;0;1;14;-;-;-;-;2673,3;-;0;0;0;-;-;-;-2,556753247;0;106,872647
305215;Herrn;N;76;0;0;1;14;-;-;-;-;6280,2;-;0;0;0;-;-;-;-1,162171429;0;281,454338
305217;Frau;N;80;0;0;1;14;-;-;-;-;5164,1;-;0;0;0;-;-;-;-6,429507042;0;202,992619
305218;Frau;N;89;0;0;2;14;-;-;-;-;24232,031;-;0;0;0;-;-;-;-2,871681818;0;358,88706717
305224;Herrn;N;75;1;1;2;2;-;-;-;-;32803,1;-;0;0;0;-;-;-;-1,19495114;0;380,939819
305225;Herrn;N;73;1;0;2;9;-;-;-;-;61944,2;-;0;0;0;-;-;-;-1,11691652;0;507,305118
305227;Herrn;N;-;0;0;1;14;-;-;-;-;2619,2;-;0;0;0;-;-;-;-0,624155844;0;112,856128
305229;Herrn;N;-;0;0;1;14;-;-;-;-;1977,8;-;0;0;0;-;-;-;-3,4612;0;94,011102
305230;Herrn;N;-;0;0;1;14;-;-;-;-;2240;-;0;0;0;-;-;-;-0,920597015;0;98,7916
305232;Frau;N;84;0;0;2;3;-;-;-;-;25906,024;-;0;0;0;-;-;-;-2,269579439;0;236,46852928
305233;Herrn;N;-;0;0;1;14;-;-;-;-;3181,7;-;0;0;0;-;-;-;-1,774456522;0;133,719253
305234;Herrn;N;74;0;0;1;14;06.12.2018;06.12.2018;-;-;3937,8;-;0;0;0;-;-;-;-2,061829268;0;169,723702
305237;Herrn;N;-;0;0;1;14;-;-;-;-;17104;-;0;0;0;-;-;-;-1,810382353;0;348,18076
305238;Herrn;N;-;0;0;1;14;-;-;-;-;4081;-;0;0;0;-;-;-;-0,899912281;0;161,19579
305239;Herrn;N;78;0;0;1;14;-;-;-;-;1118;-;0;0;0;-;-;-;-2,893243243;0;46,85362
305240;Frau;N;74;0;0;1;14;-;-;-;-;1582,7;-;0;0;0;-;-;-;-1,782156863;0;78,369093
305242;Frau und Herrn;N;54;1;0;2;14;-;-;-;-;29860,9;-;0;0;0;-;-;-;-3,727771429;0;361,167971
305244;Frau;N;70;1;0;3;14;-;-;-;-;29601,449;-;0;0;0;-;-;-;-1,629338521;0;451,77613643
305245;Herrn;N;91;0;0;1;14;02.05.2019;02.05.2019;-;-;5685,8;-;0;0;0;-;-;-;0,088888889;0;155,191822
305246;Herrn;N;-;0;0;1;14;-;-;-;-;1973;-;0;0;0;-;-;-;-2,371639344;0;93,82107
305249;Herrn;N;-;0;0;1;14;-;-;-;-;3176;-;0;0;0;-;-;-;-0,962391304;0;141,44784
305251;Herrn;N;-;0;0;1;14;-;-;-;-;1940;-;0;0;0;-;-;-;-1,074666667;0;92,5146
305253;Frau;N;-;0;0;1;14;-;-;-;-;2433;-;0;0;0;-;-;-;-1,469041096;0;112,03247
305256;Herrn;N;-;0;0;1;14;-;-;-;-;1660;-;0;0;0;-;-;-;-1,669433962;0;81,4294
305258;Frau;N;59;0;0;1;14;-;-;-;-;2172,7;-;0;0;0;-;-;-;3,136774194;1;63,654793
305260;Herrn;N;80;0;0;2;14;-;-;-;-;20354,786;-;0;0;0;-;-;-;-0,43445122;0;304,12836102
305261;Herrn;N;68;1;0;1;14;-;-;-;-;5050;-;0;0;0;-;-;-;-2,137175573;0;143,0395
305262;Herrn;N;76;0;0;1;4;-;-;-;-;2907;-;0;0;0;1;0;22.11.2018;-1;0;115,89113
305264;Herrn;N;51;0;1;1;14;-;-;-;-;1289;-;0;0;0;-;-;-;6,411666667;1;66,74151
305266;Herrn;N;79;0;0;2;14;-;-;-;-;23003,158;-;0;0;0;-;-;-;-1,635;0;373,52679906
305268;Herrn;N;74;0;0;2;14;-;-;-;-;9157,154;-;0;0;0;-;-;-;-3,567733333;0;216,72236578
305270;Herrn;N;77;0;0;2;14;-;-;-;-;16037,505;-;0;0;0;-;-;-;-0,856388889;0;326,19190035
305271;Herrn;N;73;0;0;2;14;-;-;-;-;25429,739;-;0;0;0;-;-;-;-0,620202429;0;334,48536883
305273;Frau und Herrn;N;72;0;0;2;14;-;-;-;-;23050,593;-;0;0;0;-;-;-;-1,602252252;0;236,69345281
305274;Herrn;N;-;0;0;1;14;-;-;-;-;3120,9;-;0;0;0;-;-;-;-2,270111111;0;131,464181
305275;Frau;N;73;1;0;1;14;-;-;-;-;1585,7;-;0;0;0;-;-;-;-1,221836735;0;64,902163
305278;Herrn;N;78;0;0;2;14;-;-;-;-;29664,922;-;0;0;0;-;-;-;-3,843362445;0;311,40432434
305281;Herrn;N;-;0;0;2;6;-;-;-;-;17159,548;-;0;0;0;-;-;-;-1,464658385;0;205,50051356
305283;Frau;N;84;1;1;3;14;20.09.2019;20.09.2019;0;grün;5799,438;52;0;0;0;-;-;-;-0,470877193;0;238,32188596
305283;Frau;N;84;1;1;3;14;20.09.2019;20.09.2019;0;n/a;5799,438;52;0;0;0;-;-;-;-0,470877193;0;238,32188596
305286;Herrn;N;64;0;1;2;14;-;-;-;-;6514,9;-;0;0;0;-;-;-;-1,683510638;0;284,048131
305292;Herrn;N;84;0;0;1;14;-;-;-;-;1816;-;0;0;0;-;-;-;-2,809074074;0;73,78944
305295;Frau;N;62;0;0;2;14;-;-;-;-;17979,179;-;0;0;0;1;0;09.04.2019;-2,007277228;0;364,02819153
305299;Herrn;N;-;0;0;1;14;-;-;-;-;3038;-;0;0;0;-;-;-;-0,351882353;0;135,98442
305301;Herrn;N;-;0;0;1;14;-;-;-;-;2047,8;-;0;0;0;-;-;-;-1,568253968;0;96,782402
305302;Frau;N;93;0;0;1;14;-;-;-;-;917;-;0;0;0;-;-;-;-7,763225806;0;39,09703
305303;Frau;N;78;1;0;3;14;-;-;-;-;4024;-;0;0;0;-;-;-;-1,33832;0;166,41616
305304;Herrn;N;69;0;0;1;14;-;-;-;-;0,8;-;0;0;0;-;-;-;-2,115555556;0;15,739672
305305;Herrn;N;89;0;0;2;14;-;-;-;-;35411,226;-;0;0;0;-;-;-;0,293246753;1;571,08412782
305307;Herrn;N;85;0;0;2;14;-;-;-;-;23332,451;-;0;0;0;0;0;03.12.2018;-0,878412698;0;230,14030147
305308;Frau;N;56;0;0;2;14;-;-;-;-;17154,183;-;0;0;0;-;-;-;-1,049744898;0;352,09196981
305311;Herrn;N;80;0;0;1;5;-;-;-;-;3335;-;0;0;0;-;-;-;1,02212766;1;132,40765
305312;Herrn;N;81;0;1;1;14;-;-;-;-;1682;-;0;0;0;-;-;-;-0,830588235;0;68,61838
305314;Frau;N;84;0;0;2;14;-;-;-;-;41261,141;-;0;0;0;-;-;-;-0,68866426;0;542,78019391
305315;Herrn;N;-;0;0;1;14;-;-;-;-;4309;-;0;0;0;-;-;-;-1,200173913;0;169,09281
305317;Herrn;N;-;0;0;1;14;-;-;-;-;2423;-;0;0;0;-;-;-;-1,261506849;0;90,02657
305318;Herrn;N;-;0;0;2;14;-;-;-;-;2976;-;0;0;0;-;-;-;-0,706489362;0;149,07734
305319;Herrn;N;83;0;0;2;14;-;-;-;-;16850,666;-;0;0;0;1;1;25.11.2018;-1,422541436;0;228,35651602
305320;Hausverwaltung;J;86;0;0;2;14;-;-;-;-;42634,585;-;0;0;0;-;-;-;-1,576750903;0;539,14085035
305321;Herrn;N;-;0;0;1;14;-;-;-;-;83,7;-;0;0;0;-;-;-;-5,629;0;6,939983
305323;Herrn;N;-;0;0;1;14;-;-;-;-;1578;-;0;0;0;-;-;-;-1,079387755;0;56,57302
305324;Herrn;N;79;0;0;2;14;-;-;-;-;11645,154;-;0;0;0;1;0;29.11.2018;-1,209932886;0;282,67056518
305325;Frau und Herrn;N;85;0;0;2;14;-;-;-;-;15714,787;-;0;0;0;-;-;-;-1,203988764;0;258,92635859
305326;Herrn;N;79;0;0;2;14;-;-;-;-;14357,902;-;0;0;0;-;-;-;-1,025217391;0;293,89413034
305327;Herrn;N;80;0;0;2;14;-;-;-;-;9427,486;-;0;0;0;-;-;-;-4,096916667;0;202,43279902
305329;Herrn;N;81;0;0;1;13;-;-;-;-;1702,7;-;0;0;0;-;-;-;-2,053846154;0;69,417193
305330;Herrn;N;89;0;0;4;14;-;-;-;-;72092,478;-;0;0;0;-;-;-;-1,63800738;0;616,29028998
305331;Frau;N;89;0;0;1;6;-;-;-;-;2301;-;0;0;0;-;-;-;-1,465507246;0;101,05409
305335;Frau;N;-;0;0;1;14;-;-;-;-;1877,3;-;0;0;0;-;-;-;-2,226296296;0;55,504707
305336;Herrn;N;48;1;0;3;14;-;-;-;-;57204,66;-;0;0;0;1;0;13.01.2019;-1,222769953;0;1449,104403
305337;Herrn;N;83;0;0;1;14;-;-;-;-;1300;-;0;0;0;-;-;-;-0,47047619;0;67,177
305338;Herrn;N;71;0;0;2;14;-;-;-;-;18395,478;-;0;0;0;-;-;-;-5,80465;0;330,20877346
305339;Herrn;N;77;0;0;1;14;-;-;-;-;2664;-;0;0;0;-;-;-;-0,986901408;0;77,20976
305340;Herrn;N;-;0;0;2;14;-;-;-;-;20272,624;-;0;0;0;-;-;-;-0,891771429;0;333,17803968
305344;Herrn;N;84;0;0;1;14;-;-;-;-;4116,7;-;0;0;0;-;-;-;-1,509009009;0;162,573453
305345;Frau;N;59;1;1;1;6;01.11.2018;01.11.2018;-;-;2039;-;0;0;0;-;-;-;-3,654;0;90,59471
305346;Frau;N;-;0;0;1;14;-;-;-;-;2158;-;0;0;0;-;-;-;-1,388787879;0;79,53522
305347;-;J;-;1;1;2;14;-;-;-;-;54275,745;-;0;0;0;-;-;-;-2,88703125;0;377,49943545
305348;Herrn;N;-;0;0;2;14;-;-;-;-;5702,1;-;0;0;0;-;-;-;-0,977195122;0;227,757139
305350;Frau;N;80;0;0;1;14;-;-;-;-;1112,1;-;0;0;0;-;-;-;-1,050555556;0;34,392839
305351;Frau und Herrn;N;59;0;0;1;14;-;-;-;-;1731;-;0;0;0;1;0;04.12.2018;-1,57037037;0;84,24029
305352;Herrn;N;-;0;0;1;14;-;-;-;-;2144;-;0;0;0;1;0;29.09.2019;-1,534615385;0;100,59096
305354;Herrn;N;-;0;0;1;14;-;-;-;-;1522;-;0;0;0;-;-;-;-3,513454545;0;62,44398
305355;Herrn;N;-;0;0;1;14;-;-;-;-;3773,4;-;0;0;0;-;-;-;-1,050285714;0;139,586606
305358;Frau;N;-;0;0;1;14;-;-;-;-;1703;-;0;0;0;-;-;-;-2,67037037;0;83,13177
305359;Frau;N;-;0;0;1;14;-;-;-;-;1848,3;-;0;0;0;-;-;-;-1,256491228;0;88,884197
305362;Frau;N;88;0;0;2;14;-;-;-;-;13683,451;-;0;0;0;-;-;-;-1,316083333;0;183,47033147
305364;Herrn;N;78;0;0;2;14;-;-;-;-;24812,8;-;0;0;0;0;0;14.10.2019;-0,630753138;0;334,898852
305365;Herrn;N;77;1;0;2;14;-;-;-;-;27150,768;-;0;0;0;-;-;-;-1,264552529;0;355,98594496
305366;Frau;N;73;1;0;2;14;-;-;-;-;16332,698;-;0;0;0;-;-;-;-2,510818182;0;258,30946786
305368;Herrn;N;111;1;0;1;14;-;-;-;-;15111,2;-;0;0;0;1;1;11.12.2018;-2,080902778;0;231,782008
305372;Frau;N;92;0;0;2;14;-;-;-;-;17712,316;-;0;0;0;-;-;-;-1,292156863;0;212,97743052
305374;Herrn;N;-;0;0;1;14;-;-;-;-;2404,4;-;0;0;0;-;-;-;-1,175522388;0;70,047396
305375;Frau;N;70;0;1;1;14;-;-;-;-;10316;-;0;0;0;-;-;-;14,56175;1;506,20804
305376;Frau;N;57;0;0;2;14;-;-;-;-;25323,9;-;0;0;0;-;-;-;-1,135497835;0;425,937801
305377;Herrn;N;73;0;0;1;14;31.01.2019;31.01.2019;-;-;19607;-;0;0;0;-;-;-;0,215405405;1;357,10989
305378;Herrn;N;82;0;0;2;14;-;-;-;-;23444,355;-;0;0;0;-;-;-;-2,144585153;0;303,86504435
305379;Herrn;N;-;0;0;2;14;-;-;-;-;519;-;0;0;0;-;-;-;-15,77125;0;50,66971
305381;Herrn;N;85;0;0;2;14;-;-;-;-;23263,031;-;0;0;0;-;-;-;-1,812440191;0;385,58703317
305382;Herrn;N;-;0;0;3;14;-;-;-;-;63827;-;0;0;0;-;-;-;-1,909961977;0;1707,09177
305383;Frau;N;85;0;0;1;14;-;-;-;-;1185,2;-;0;0;0;-;-;-;-1,1095;0;62,632068
305384;Herrn;N;77;0;0;2;14;-;-;-;-;19491,17;-;0;0;0;-;-;-;-1,435894737;0;237,4987009
305386;Herrn;N;78;0;0;1;14;-;-;-;-;2073,7;-;0;0;0;-;-;-;-1,044920635;0;97,807783
305389;Frau;N;96;0;0;1;14;-;-;-;-;2064,7;-;0;0;0;-;-;-;-4,137413793;0;60,675073
305390;Frau;N;-;0;0;2;14;-;-;-;-;23065,858;-;0;0;0;-;-;-;-0,742772277;0;227,34503426
305392;Herrn;N;67;0;0;4;4;31.01.2018;31.01.2018;-;-;44126,278;-;0;0;0;-;-;-;-1,438085106;0;517,07898798
305395;Herrn;N;73;0;0;2;14;-;-;-;-;28688,168;-;0;0;0;1;0;20.11.2018;-1,418675497;0;532,22325976
305399;Herrn;N;74;1;0;2;9;-;-;-;-;12071,283;-;0;0;0;-;-;-;-1,445294118;0;218,48449731
305401;Herrn;N;68;0;0;2;14;-;-;-;-;17027,231;-;0;0;0;-;-;-;-1,465061728;0;134,00123807
305405;Herrn;N;-;0;0;1;14;-;-;-;-;4043;2,5;0;0;0;-;-;-;-0,987818182;0;175,77237
